name,address,lat,lng,zone
Estudio de Yoga Maruja Pazos,"Av del Libertador 6223 8p dto 06,Buenos Aires, Autónoma de Buenos Aires",-34.5544642,-58.4493799,palermo
Prana Yoga,"Montañeses 1986 piso1 dpto. 4, Buenos Aires",-34.5586074,-58.4479832,palermo
Fundación Hastinapura,Av. Cabildo 1163,-34.5683722,-58.4475965,palermo
Centro Ananda yoga,Federico Lacroze 3230,-34.5784711,-58.44956310000001,palermo
Prana House - Yoga & Pilates,Av. del Libertador 6328,-34.5537001,-58.4505039,palermo
Bindu yoga,Av. Cabildo 157,-34.5735388,-58.4376905,palermo
Yoga ChinaTown,Blanco Encalada 1451,-34.55352999999999,-58.4496815,palermo
Espacio Carmela,Montañeses 1847,-34.5597874,-58.4467838,palermo
Lupo Yoga,Av. del Libertador 6091 7 C/D,-34.5556532,-58.44822620000001,palermo
Purnam Instituto Internacional de Yoga,Migueletes 2387,-34.5533753,-58.44875009999999,palermo
Yoga Verde Vida,"El Salvador, A. J. Carranza y",-34.5809291,-58.4370928,palermo
Ashtanga Yoga Centro Carlos Frione,Concepción Arenal 2900,-34.5788597,-58.4419473,palermo
Yoga por Jorge Frione (Belgrano C),Montañeses 2225 Piso: 8 A,-34.5560893,-58.4499364,palermo
Alma Sur Yoga,"Echeverría, O'Higgins &, Buenos Aires",-34.5607954,-58.4520372,palermo
SOMA Espacio de Yoga,Palpa 2510 PB,-34.5707801,-58.44762469999999,palermo
Estudio de Yoga Espacio Kunda - Yoga / Kundalini / Meditacion / Gong / Talleres / Terapias / Alquiler de espacio,3 de Febrero 1930,-34.5608624,-58.4508178,palermo
Centro Buddhi Yoga,Av. Cabildo 1535,-34.5664752,-58.45123779999999,palermo
Yoga Terapéutico Colegiales,"Av. Jorge Newbery, Cap. Gral. Ramón Freire &, Buenos Aires",-34.5781411,-58.4462941,palermo
Lotus Yoga Belgrano,Av. Cabildo 1000,-34.5693809,-58.4464714,palermo
yoga en belgrano,Avenida Elcano 2984 1er. Piso Contrafrente,-34.5706475,-58.45793889999999,palermo
Escuela Yoga Veronica Belloli,Conesa 1319,-34.5713615,-58.4546585,palermo
Respira Yoga,Uriarte 1241,-34.5900013,-58.43572099999999,palermo
Mood Yoga Soho,"Fray Justo Sta. María de Oro 2178, C1425FOC",-34.582635,-58.4275282,palermo
Espacio Vibra. Yoga y Masajes Ayurvédicos,Gorriti 5479,-34.5858075,-58.4358829,palermo
Bona Yoga,Castillo 384,-34.5966488,-58.4333154,palermo
Equilibrar Yoga para Todos,Av. Corrientes 6477,-34.5891745,-58.4500447,palermo
Ashtanga Yoga Colegiales,Superí 1216,-34.5752753,-58.45763109999999,palermo
Yoga in Town,Virrey Arredondo 3447,-34.576444,-58.45833750000001,palermo
Ashtanga Yoga Patricia Aballay,"Juan Ramírez de Velasco 675, AQM",-34.5968063,-58.4380201,palermo
Ashtanga Yoga Palermo,Malabia 1346,-34.5925148,-58.4298618,palermo
Escuela de Ashtanga Yoga Buenos Aires,Charlone 155,-34.5843463,-58.44747259999999,palermo
Espacio H - Yoga & Té,Honduras 4866,-34.5897513,-58.4289061,palermo
Argentina Kundalini Yoga,Fraga 599,-34.5848028,-58.45218569999999,palermo
