name,address,lat,lng,zone
ByBa Yoga Buenos Aires,Montevideo 1035 Planta Alta,-34.5967028,-58.389761,palermo2
DIVINA GRULLA ESPACIO HOLISTICO,"Soler 4125, C1425BWS",-34.5904678,-58.4193598,palermo2
Centro Yoga En Casa,"C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5802096,-58.40989349999999,palermo2
wisecatyoga,Gorriti 3642,-34.5958656,-58.41591929999999,palermo2
ARKA Yoga Iyengar,Azcuénaga 688,-34.601355,-58.40105980000001,palermo2
Padma Yoga Iyengar,Mario Bravo 1029,-34.5975657,-58.4157628,palermo2
JESICA LANZILLOTTA,Gorriti 3800,-34.5955564,-58.4183658,palermo2
Corporal Centro De Bienestar Fisico,Julián Álvarez 2672,-34.5854147,-58.4128672,palermo2
Escuela de Natha Yoga,C. Silvio L. Ruggeri 2776 PB,-34.5819966,-58.40795120000001,palermo2
Yoga Project BA,Gorriti 3642,-34.5958656,-58.41591929999999,palermo2
Maha Yoga Iyengar,Junín 1480,-34.5910727,-58.3952626,palermo2
"Centro de Eutonía, Yoga y Yogaterapia",Rodríguez Peña 1054,-34.5965822,-58.392125,palermo2
Yoga con Elementos - Almagro,"Lavalle, Mario Bravo y",-34.5997315,-58.41599789999999,palermo2
Matria- Espacio de Yoga,"Tucumán 2576, ABD",-34.6020533,-58.4032705,palermo2
Ashtanga yoga Barrio Norte,Agüero 1595,-34.5919769,-58.4071559,palermo2
"▷ Yoga Krea: Clases de hatha yoga dinámico presenciales y online - Recoleta, Ciudad de Buenos Aires.","Coronel Diaz, Av. Gral. Las Heras y, Buenos Aires",-34.5832835,-58.40601699999999,palermo2
Espacio Enersense Energy,"Laprida 1898, C1425EKR",-34.5884969,-58.4011191,palermo2
Estudio Pacifico,"C1425FVG, Fitz Roy 2461, FVG",-34.5780406,-58.4291654,palermo2
Nalu Yoga y Meditacion,Humboldt 2254,-34.5803966,-58.43077889999999,palermo2
Espacio Sinclair Yoga,Sinclair 2955,-34.5755983,-58.4236725,palermo2
Casa Om,"2461 9 piso, Fitz Roy, Buenos Aires",-34.5781718,-58.4291194,palermo2
Vita Dorrego: Pilates Yoga AeroYoga Funcional,Av. Dorrego 2735,-34.5743975,-58.4328697,palermo2
Palermo Pilates,"Darregueyra 2387, FLQ",-34.5812241,-58.4246586,palermo2
Ashvattha YOGA Clases de yoga,Tte. Benjamín Matienzo 1606,-34.567228,-58.4330614,palermo2
Estudio de Yoga Surya Mangalam,"Puerta Simbolo Om, Blanco Encalada 1245",-34.55220389999999,-58.4474594,palermo2
Yoga IYENGAR Estudio Urbano,Migueletes 2387,-34.5533753,-58.44875009999999,palermo2
Yogalāya Buenos Aires,Echeverría 1442,-34.5574049,-58.4461416,palermo2
Kerala Estudio de Yoga Iyengar. Sonia Khoury Biraben,Av. Olazábal 1562,-34.5553645,-58.45001289999999,palermo2
Jardín del Cuerpo Yoga,Migueletes 2387,-34.5534308,-58.4487909,palermo2
Estudio de Yoga Maruja Pazos,"Av del Libertador 6223 8p dto 06,Buenos Aires, Autónoma de Buenos Aires",-34.5544642,-58.4493799,palermo2
Yoga ChinaTown,Blanco Encalada 1451,-34.55352999999999,-58.4496815,palermo2
Prana Yoga,"Montañeses 1986 piso1 dpto. 4, Buenos Aires",-34.5586074,-58.4479832,palermo2
NIKETAN YOGA y Masaje Tailandés.,Concepción Arenal 2655,-34.576416,-58.4396076,palermo2
Lupo Yoga,Av. del Libertador 6091 7 C/D,-34.5556532,-58.44822620000001,palermo2
Ariana Noto Yoga,Calle Jorge Newbery 3254,-34.5798152,-58.447059,palermo2
Yoga Verde Vida,"El Salvador, A. J. Carranza y",-34.5809291,-58.4370928,palermo2
SOMA | Bienestar Integral,Guatemala 6061,-34.5764392,-58.4363966,palermo2
Centro Ananda yoga,Federico Lacroze 3230,-34.5784711,-58.44956310000001,palermo2
Punto Sándalo,Tte. Benjamín Matienzo 2443,-34.5731824,-58.44030660000001,palermo2
LA NAVE YOGA,Conesa 881,-34.5738348,-58.4495284,palermo2
Escuela Valores Divinos - Shiva Kriya Yoga Argentina,Maure 3015,-34.576972,-58.44691479999999,palermo2
Bindu yoga,Av. Cabildo 157,-34.5735388,-58.4376905,palermo2
Fundación Hastinapura,Av. Cabildo 1163,-34.5683722,-58.4475965,palermo2
Espacio Carmela,Montañeses 1847,-34.5597874,-58.4467838,palermo2
Estudio de Yoga Espacio Kunda - Yoga / Kundalini / Meditacion / Gong / Talleres / Terapias / Alquiler de espacio,3 de Febrero 1930,-34.5608624,-58.4508178,palermo2
Espacio Newbery,"Av. Jorge Newbery 3075, CYE",-34.577745,-58.4463433,palermo2
Yoga por Jorge Frione (Belgrano C),Montañeses 2225 Piso: 8 A,-34.5560893,-58.4499364,palermo2
SOMA Espacio de Yoga,Palpa 2510 PB,-34.5707801,-58.44762469999999,palermo2
Ashtanga Yoga Centro Carlos Frione,Concepción Arenal 2900,-34.5788597,-58.4419473,palermo2
Purnam Instituto Internacional de Yoga,Migueletes 2387,-34.5533753,-58.44875009999999,palermo2
Lavan House,Húsares 2150,-34.553041,-58.44273489999999,palermo2
Alma Sur Yoga,"Echeverría, O'Higgins &, Buenos Aires",-34.5607954,-58.4520372,palermo2
Bali.espacio Palermo Hollywood,Costa Rica 5647 1 B,-34.5822392,-58.4350476,palermo2
Yoga Terapéutico Colegiales,"Av. Jorge Newbery, Cap. Gral. Ramón Freire &, Buenos Aires",-34.5781411,-58.4462941,palermo2
AOL,Sucre,-34.5583087,-58.4454358,palermo2
yoga en belgrano,Avenida Elcano 2984 1er. Piso Contrafrente,-34.5706475,-58.45793889999999,palermo2
Be Pulse - Yoga,Fitz Roy 1459 departamento 504,-34.5862878,-58.43863529999999,palermo2
Hatha Yoga,Loyola 940,-34.592558,-58.43885799999999,palermo2
Respira Yoga,Uriarte 1241,-34.5900013,-58.43572099999999,palermo2
"Ambra, Espacio Holístico",Av. Córdoba 5151,-34.5903222,-58.4355055,palermo2
Laura Lebedinsky Ashtanga Yoga,"Charlone, Santos Dumont &, Buenos Aires",-34.5843107,-58.4480775,palermo2
