name,address,lat,lng,zone
Bindu yoga,Av. Cabildo 157,-34.5735388,-58.4376905,coghlan2
Anandi - by Vicky Canziani,Cdad. de la Paz 2669,-34.5576423,-58.4618293,coghlan2
Fundación Hastinapura,Av. Cabildo 1163,-34.5683722,-58.4475965,coghlan2
"FLOW HAPPINESS YOGA, MEDITACIÓN & TERAPIA EMOCIONES CON BACH (Palermo, Online y Tigre centro)","Fitz Roy, Av. Sta. Fe Y, Buenos Aires",-34.578153,-58.4291567,coghlan2
Escuela Yoga Para Occidente,Manuel Ugarte 2625,-34.5571771,-58.46400000000001,coghlan2
Escuela Valores Divinos - Shiva Kriya Yoga Argentina,Maure 3015,-34.576972,-58.44691479999999,coghlan2
Yoga por Jorge Frione (Belgrano C),Montañeses 2225 Piso: 8 A,-34.5560893,-58.4499364,coghlan2
SOMA Espacio de Yoga,Palpa 2510 PB,-34.5707801,-58.44762469999999,coghlan2
Constelaciones Familiares y Terapias holisticas,Amenábar 2700,-34.5575401,-58.46341739999999,coghlan2
AcroYoga Xima,Paroissien 2680,-34.5478374,-58.47239450000001,coghlan2
Devenir Yoga,Ramallo 1975,-34.5407066,-58.4684881,coghlan2
Escuela de Yoga Aham Sphurana,"Aguado 1396, Vicente López",-34.5367228,-58.474645,coghlan2
"Gala | Pilates, Yoga, Pintura, Cerámica",Cdad. de la Paz 2946,-34.555667,-58.4643142,coghlan2
Purnam Instituto Internacional de Yoga,Migueletes 2387,-34.5533753,-58.44875009999999,coghlan2
Lavan House,Húsares 2150,-34.553041,-58.44273489999999,coghlan2
Mueve (Centro de Yoga),Vuelta de Obligado 3326,-34.5504303,-58.4654933,coghlan2
Centro de Yoga La Rueda,"Francisco N. de Laprida 1416, Vicente López",-34.5348955,-58.47606939999999,coghlan2
El Arte de Vivir,"Av. Maipú 881, Vicente López",-34.5297372,-58.48025269999999,coghlan2
Hatha Yoga,Av. Dr. Ricardo Balbín 3691,-34.5553787,-58.4821494,coghlan2
Saavedra,"Dr. Rómulo S.Naón 3745, EQU",-34.5552068,-58.4835325,coghlan2
PAULA VANINA YOGA,Buenos Aires,-34.533901,-58.4788858,coghlan2
Kundalini Yoga Fulgor del Ser,"B1602CYV Martín J. Haedo, Gral. Bernardo O'Higgins &, Florida",-34.5350491,-58.4940705,coghlan2
Yoga _ María de Barrio,"Adolfo Alsina 1844, Vicente López",-34.5365358,-58.482342,coghlan2
Meraki Yoga,Paroissien 4750,-34.5568279,-58.4918245,coghlan2
Marina Layna - Yoga tradicional y pre natal,Holmberg 3575,-34.5584764,-58.48497200000001,coghlan2
Dandëlion,"Caseros 513, Vicente López",-34.5347077,-58.48137260000001,coghlan2
AMESAMIS Yoga y Meditación,"Juan Bautista Justo 628 Estudio 1, Vicente López",-34.5369035,-58.489578,coghlan2
Abrir_nos,"larpida 2064, Vicente López",-34.5388027,-58.484339,coghlan2
Saitama,Estomba 3580,-34.5571411,-58.48230090000001,coghlan2
Ashtanga yoga Saavedra,Manzanares 3870,-34.5543554,-58.4827287,coghlan2
Zamurai Espacio Holístico,"Martín J. Haedo 1505, Florida",-34.5287818,-58.4813664,coghlan2
Yoga con Gaba,"Gdor. Valentín Vergara 2385, Florida",-34.5299217,-58.4939048,coghlan2
fluage,"Caseros 902, Vicente López",-34.531179,-58.484021,coghlan2
ESPACIO MACHI yoga,"Hilarión de la Quintana 1424 dpto 12, Vicente López",-34.525458,-58.4849687,coghlan2
Centro Norma Fol,"Virrey Liniers 1331, Florida",-34.528538,-58.488986,coghlan2
YOGA Olivos Dojo,"Gral. José de San Martín 1735, Vicente López",-34.5253562,-58.48693850000001,coghlan2
Karuna Espacio Yoga,Dr. Rómulo S.Naón 2367,-34.5676136,-58.47232209999999,coghlan2
Centro de Bienestar Mágica Vibra,Crisólogo Larralde 5298,-34.5629707,-58.4952157,coghlan2
Yogui Soul,Miller 3539,-34.561151,-58.48937399999999,coghlan2
Estudio Sattva Nirguna,Nahuel Huapi 4246,-34.5665088,-58.4803061,coghlan2
Cultura-Yoga,Nahuel Huapi 4953,-34.5703364,-58.48744360000001,coghlan2
Espacio Jaramillo,Jaramillo 2937,-34.5506323,-58.4739012,coghlan2
Espacio Holistico 7 Colores,Washington 2768,-34.5636226,-58.47477850000001,coghlan2
Centro de Yoga El Andar en Villa Urquiza,"C. Dr. Pedro I. Rivera 4425, BFK",-34.5681985,-58.48106199999999,coghlan2
"Kala Yoga, Pilates Mat, Meditación","Bucarelli, Quesada &, Buenos Aires",-34.5695481,-58.49383099999999,coghlan2
OmShanti - Multiespacio,"Zufriategui 3837, Vicente López",-34.5506398,-58.503337,coghlan2
Serenidad Interna Yoga,C. Pacheco 2891,-34.5693459,-58.4870653,coghlan2
DIBELLA ESTUDIO PILATES,Pje. Achega 3008,-34.5745773,-58.4998533,coghlan2
Espacio Gigi Ohm,C. Pacheco 2035,-34.5761206,-58.4808298,coghlan2
Yoga y Terapias orientales,"Burela, Nahuel Huapi y, Buenos Aires",-34.5743701,-58.4945612,coghlan2
Yoga Prasanna,Mariano Acha 3677,-34.5586174,-58.4886123,coghlan2
Mandala Mat Yoga,"Av. Congreso 5005, AAF",-34.5692056,-58.489392,coghlan2
Yoga Tierra ®,"José Fioravanti 7, Villa Martelli",-34.5501211,-58.5016382,coghlan2
